N,E,psi,u,v,r
497.785,-167.319,-2.80817,0.00036374,0,0,
497.785,-167.319,-2.80817,0.00036374,0,0,
497.617,-167.311,-2.76905,-0.000361516,0,0,
497.617,-167.311,-2.76905,-0.000361516,0,0,
497.71,-167.564,-2.79768,-4.23083e-05,0,0,
497.71,-167.564,-2.79768,-4.23083e-05,0,0,
497.872,-167.411,-2.80187,-4.23083e-05,0,0,
497.872,-167.411,-2.80187,-4.23083e-05,0,0,
497.912,-166.996,-2.79482,-0.000266416,0,0,
497.912,-166.996,-2.79482,-0.000266416,0,0,
497.772,-167.373,-2.76718,-0.000361516,0,0,
497.772,-167.373,-2.76718,-0.000361516,0,0,
497.864,-167.625,-2.79581,-4.23083e-05,0,0,
497.864,-167.625,-2.79581,-4.23083e-05,0,0,
498.026,-167.472,-2.8,-4.23083e-05,0,0,
498.026,-167.472,-2.8,-4.23083e-05,0,0,
498.066,-167.058,-2.79295,-0.000266416,0,0,
498.066,-167.058,-2.79295,-0.000266416,0,0,
497.864,-167.207,-2.77558,-0.000266416,0,0,
497.864,-167.207,-2.77558,-0.000266416,0,0,
498.018,-167.687,-2.79394,-4.23083e-05,0,0,
498.018,-167.687,-2.79394,-4.23083e-05,0,0,
498.178,-167.25,-2.79882,0.000797768,0,0,
498.178,-167.25,-2.79882,0.000797768,0,0,
498.22,-167.119,-2.79108,-0.000266416,0,0,
498.22,-167.119,-2.79108,-0.000266416,0,0,
497.004,-167.202,-2.79554,0.00139169,0,0,
497.004,-167.202,-2.79554,0.00139169,0,0,
497.915,-167.062,-2.80522,-4.23083e-05,0,0,
497.915,-167.062,-2.80522,-4.23083e-05,0,0,
497.35,-167.515,-2.7663,0.000524663,0,0,
497.35,-167.515,-2.7663,0.000524663,0,0,
498.053,-167.913,-2.7997,0.000316752,0,0,
498.053,-167.913,-2.7997,0.000316752,0,0,
497.908,-167.277,-2.79916,-4.23083e-05,0,0,
497.908,-167.277,-2.79916,-4.23083e-05,0,0,
497.976,-167.247,-2.80359,0.00036374,0,0,
497.976,-167.247,-2.80359,0.00036374,0,0,
497.505,-167.576,-2.76442,0.000524663,0,0,
497.505,-167.576,-2.76442,0.000524663,0,0,
497.771,-167.862,-2.79601,0.000586052,0,0,
497.771,-167.862,-2.79601,0.000586052,0,0,
498.062,-167.339,-2.79729,-4.23083e-05,0,0,
498.062,-167.339,-2.79729,-4.23083e-05,0,0,
498.13,-167.309,-2.80172,0.00036374,0,0,
498.13,-167.309,-2.80172,0.00036374,0,0,
496.89,-167.465,-2.78994,0.000458149,0,0,
496.89,-167.465,-2.78994,0.000458149,0,0,
497.975,-167.72,-2.81203,0.000316752,0,0,
497.975,-167.72,-2.81203,0.000316752,0,0,
498.092,-166.904,-2.76443,-0.000361516,0,0,
498.092,-166.904,-2.76443,-0.000361516,0,0,
498.055,-167.527,-2.79597,0.000586052,0,0,
498.055,-167.527,-2.79597,0.000586052,0,0,
498.088,-167.745,-2.80308,0.000586052,0,0,
498.088,-167.745,-2.80308,0.000586052,0,0,
497.508,-166.946,-2.78763,-0.000266416,0,0,
497.508,-166.946,-2.78763,-0.000266416,0,0,
497.791,-167.055,-2.80306,-4.23083e-05,0,0,
497.791,-167.055,-2.80306,-4.23083e-05,0,0,
497.495,-167.328,-2.78594,0.00036374,0,0,
497.495,-167.328,-2.78594,0.00036374,0,0,
498.511,-167.757,-2.80647,-0.000559236,0,0,
498.511,-167.757,-2.80647,-0.000559236,0,0,
498.199,-167.375,-2.80261,0.00036374,0,0,
498.199,-167.375,-2.80261,0.00036374,0,0,
496.959,-167.531,-2.79084,0.000458149,0,0,
496.959,-167.531,-2.79084,0.000458149,0,0,
497.643,-167.426,-2.80843,0.00036374,0,0,
497.643,-167.426,-2.80843,0.00036374,0,0,
497.779,-167.081,-2.76935,-0.000361516,0,0,
497.779,-167.081,-2.76935,-0.000361516,0,0,
497.742,-167.704,-2.80089,0.000586052,0,0,
497.742,-167.704,-2.80089,0.000586052,0,0,
497.939,-167.304,-2.80241,0.00036374,0,0,
497.939,-167.304,-2.80241,0.00036374,0,0,
497.71,-167.068,-2.77356,-0.000266416,0,0,
497.71,-167.068,-2.77356,-0.000266416,0,0,
497.869,-167.461,-2.80619,0.000586052,0,0,
497.869,-167.461,-2.80619,0.000586052,0,0,
497.434,-167.542,-2.76435,0.000524663,0,0,
497.434,-167.542,-2.76435,0.000524663,0,0,
498.136,-167.941,-2.79775,0.000316752,0,0,
498.136,-167.941,-2.79775,0.000316752,0,0,
497.991,-167.305,-2.79721,-4.23083e-05,0,0,
497.991,-167.305,-2.79721,-4.23083e-05,0,0,
497.93,-167.646,-2.80456,0.00036374,0,0,
497.93,-167.646,-2.80456,0.00036374,0,0,
497.942,-166.846,-2.78602,-0.000266416,0,0,
497.942,-166.846,-2.78602,-0.000266416,0,0,
498.003,-167.449,-2.80461,0.00036374,0,0,
498.003,-167.449,-2.80461,0.00036374,0,0,
497.773,-167.213,-2.77576,-0.000266416,0,0,
497.773,-167.213,-2.77576,-0.000266416,0,0,
497.927,-167.693,-2.79412,-4.23083e-05,0,0,
497.927,-167.693,-2.79412,-4.23083e-05,0,0,
498.087,-167.256,-2.799,0.000797768,0,0,
498.087,-167.256,-2.799,0.000797768,0,0,
498.129,-167.125,-2.79126,-0.000266416,0,0,
498.129,-167.125,-2.79126,-0.000266416,0,0,
497.541,-166.959,-2.78996,-0.000266416,0,0,
497.541,-166.959,-2.78996,-0.000266416,0,0,
497.824,-167.068,-2.8054,-4.23083e-05,0,0,
497.824,-167.068,-2.8054,-4.23083e-05,0,0,
497.563,-167.183,-2.76652,-0.000361516,0,0,
497.563,-167.183,-2.76652,-0.000361516,0,0,
498.471,-167.9,-2.80526,0.000316752,0,0,
498.471,-167.9,-2.80526,0.000316752,0,0,
498.205,-167.002,-2.79347,-0.000266416,0,0,
498.205,-167.002,-2.79347,-0.000266416,0,0,
497.379,-167.86,-2.7771,0.000458149,0,0,
497.379,-167.86,-2.7771,0.000458149,0,0,
498.063,-167.755,-2.7947,0.00036374,0,0,
498.063,-167.755,-2.7947,0.00036374,0,0,
498.225,-167.602,-2.79889,0.00036374,0,0,
498.225,-167.602,-2.79889,0.00036374,0,0,
496.981,-167.3,-2.79187,0.00139169,0,0,
496.981,-167.3,-2.79187,0.00139169,0,0,
497.763,-167.531,-2.80446,-4.23083e-05,0,0,
497.763,-167.531,-2.80446,-4.23083e-05,0,0,
497.682,-166.854,-2.78617,-0.000266416,0,0,
497.682,-166.854,-2.78617,-0.000266416,0,0,
497.742,-167.457,-2.80476,0.00036374,0,0,
497.742,-167.457,-2.80476,0.00036374,0,0,
497.755,-166.657,-2.78622,-0.000266416,0,0,
497.755,-166.657,-2.78622,-0.000266416,0,0,
497.78,-167.508,-2.8075,0.000586052,0,0,
497.78,-167.508,-2.8075,0.000586052,0,0,
497.647,-167.252,-2.7657,-0.000361516,0,0,
497.647,-167.252,-2.7657,-0.000361516,0,0,
498.046,-167.987,-2.79906,0.000316752,0,0,
498.046,-167.987,-2.79906,0.000316752,0,0,
497.901,-167.351,-2.79852,-4.23083e-05,0,0,
497.901,-167.351,-2.79852,-4.23083e-05,0,0,
497.969,-167.322,-2.80295,0.00036374,0,0,
497.969,-167.322,-2.80295,0.00036374,0,0,
497.74,-167.086,-2.7741,-0.000266416,0,0,
497.74,-167.086,-2.7741,-0.000266416,0,0,
497.899,-167.479,-2.80673,0.000586052,0,0,
497.899,-167.479,-2.80673,0.000586052,0,0,
497.464,-167.56,-2.76489,0.000524663,0,0,
497.464,-167.56,-2.76489,0.000524663,0,0,
497.73,-167.846,-2.79647,0.000586052,0,0,
497.73,-167.846,-2.79647,0.000586052,0,0,
498.021,-167.322,-2.79775,-4.23083e-05,0,0,
498.021,-167.322,-2.79775,-4.23083e-05,0,0,
498.089,-167.293,-2.80218,0.00036374,0,0,
498.089,-167.293,-2.80218,0.00036374,0,0,
497.235,-167.765,-2.77433,0.000458149,0,0,
497.235,-167.765,-2.77433,0.000458149,0,0,
498.019,-167.45,-2.80596,0.000586052,0,0,
498.019,-167.45,-2.80596,0.000586052,0,0,
497.201,-167.674,-2.77543,0.000458149,0,0,
497.201,-167.674,-2.77543,0.000458149,0,0,
497.85,-167.817,-2.7957,0.000586052,0,0,
497.85,-167.817,-2.7957,0.000586052,0,0,
497.918,-167.788,-2.80014,0.00036374,0,0,
497.918,-167.788,-2.80014,0.00036374,0,0,
497.93,-166.988,-2.7816,-0.000266416,0,0,
497.93,-166.988,-2.7816,-0.000266416,0,0,
497.99,-167.591,-2.80019,0.00036374,0,0,
497.99,-167.591,-2.80019,0.00036374,0,0,
498.124,-167.053,-2.7929,-0.000266416,0,0,
498.124,-167.053,-2.7929,-0.000266416,0,0,
497.299,-167.91,-2.77654,0.000458149,0,0,
497.299,-167.91,-2.77654,0.000458149,0,0,
497.983,-167.805,-2.79413,0.00036374,0,0,
497.983,-167.805,-2.79413,0.00036374,0,0,
498.237,-167.245,-2.79877,0.000797768,0,0,
498.237,-167.245,-2.79877,0.000797768,0,0,
496.901,-167.35,-2.7913,0.00139169,0,0,
496.901,-167.35,-2.7913,0.00139169,0,0,
497.812,-167.21,-2.80098,-4.23083e-05,0,0,
497.812,-167.21,-2.80098,-4.23083e-05,0,0,
497.88,-167.18,-2.80541,0.00036374,0,0,
497.88,-167.18,-2.80541,0.00036374,0,0,
497.409,-167.51,-2.76625,0.000524663,0,0,
497.409,-167.51,-2.76625,0.000524663,0,0,
497.675,-167.796,-2.79784,0.000586052,0,0,
497.675,-167.796,-2.79784,0.000586052,0,0,
497.966,-167.272,-2.79911,-4.23083e-05,0,0,
497.966,-167.272,-2.79911,-4.23083e-05,0,0,
497.905,-167.613,-2.80646,0.00036374,0,0,
497.905,-167.613,-2.80646,0.00036374,0,0,
497.829,-166.751,-2.77904,-0.000266416,0,0,
497.829,-166.751,-2.77904,-0.000266416,0,0,
497.854,-167.602,-2.80031,0.000586052,0,0,
497.854,-167.602,-2.80031,0.000586052,0,0,
497.922,-167.572,-2.80474,0.00036374,0,0,
497.922,-167.572,-2.80474,0.00036374,0,0,
497.935,-166.772,-2.7862,-0.000266416,0,0,
497.935,-166.772,-2.7862,-0.000266416,0,0,
497.959,-167.623,-2.80748,0.000586052,0,0,
497.959,-167.623,-2.80748,0.000586052,0,0,
497.524,-167.705,-2.76563,0.000524663,0,0,
497.524,-167.705,-2.76563,0.000524663,0,0,
497.826,-167.743,-2.79454,0.00036374,0,0,
497.826,-167.743,-2.79454,0.00036374,0,0,
498.081,-167.467,-2.7985,-4.23083e-05,0,0,
498.081,-167.467,-2.7985,-4.23083e-05,0,0,
498.149,-167.437,-2.80293,0.00036374,0,0,
498.149,-167.437,-2.80293,0.00036374,0,0,
496.909,-167.593,-2.79115,0.000458149,0,0,
496.909,-167.593,-2.79115,0.000458149,0,0,
497.817,-166.995,-2.80559,-4.23083e-05,0,0,
497.817,-166.995,-2.80559,-4.23083e-05,0,0,
497.252,-167.447,-2.76666,0.000524663,0,0,
497.252,-167.447,-2.76666,0.000524663,0,0,
498.463,-167.827,-2.80544,0.000316752,0,0,
498.463,-167.827,-2.80544,0.000316752,0,0,
497.447,-166.916,-2.78816,-0.000266416,0,0,
497.447,-166.916,-2.78816,-0.000266416,0,0,
497.731,-167.025,-2.8036,-4.23083e-05,0,0,
497.731,-167.025,-2.8036,-4.23083e-05,0,0,
497.435,-167.298,-2.78648,0.00036374,0,0,
497.435,-167.298,-2.78648,0.00036374,0,0,
498.377,-167.857,-2.80346,0.000316752,0,0,
498.377,-167.857,-2.80346,0.000316752,0,0,
498.139,-167.344,-2.80315,0.00036374,0,0,
498.139,-167.344,-2.80315,0.00036374,0,0,
497.285,-167.816,-2.7753,0.000458149,0,0,
497.285,-167.816,-2.7753,0.000458149,0,0,
497.934,-167.96,-2.79557,0.000586052,0,0,
497.934,-167.96,-2.79557,0.000586052,0,0,
498.131,-167.559,-2.79709,0.00036374,0,0,
498.131,-167.559,-2.79709,0.00036374,0,0,
497.543,-167.393,-2.79579,0.00036374,0,0,
497.543,-167.393,-2.79579,0.00036374,0,0,
497.67,-167.487,-2.80266,-4.23083e-05,0,0,
497.67,-167.487,-2.80266,-4.23083e-05,0,0,
497.589,-166.811,-2.78437,-0.000266416,0,0,
497.589,-166.811,-2.78437,-0.000266416,0,0,
497.649,-167.414,-2.80296,0.00036374,0,0,
497.649,-167.414,-2.80296,0.00036374,0,0,
497.783,-166.876,-2.79567,-0.000266416,0,0,
497.783,-166.876,-2.79567,-0.000266416,0,0,
497.339,-167.59,-2.76799,0.000524663,0,0,
497.339,-167.59,-2.76799,0.000524663,0,0,
497.735,-167.505,-2.79666,-4.23083e-05,0,0,
497.735,-167.505,-2.79666,-4.23083e-05,0,0,
497.897,-167.352,-2.80085,-4.23083e-05,0,0,
497.897,-167.352,-2.80085,-4.23083e-05,0,0,
497.937,-166.937,-2.7938,-0.000266416,0,0,
497.937,-166.937,-2.7938,-0.000266416,0,0,
497.493,-167.652,-2.76612,0.000524663,0,0,
497.493,-167.652,-2.76612,0.000524663,0,0,
497.795,-167.69,-2.79503,0.00036374,0,0,
497.795,-167.69,-2.79503,0.00036374,0,0,
498.051,-167.414,-2.79898,-4.23083e-05,0,0,
498.051,-167.414,-2.79898,-4.23083e-05,0,0,
498.119,-167.384,-2.80341,0.00036374,0,0,
498.119,-167.384,-2.80341,0.00036374,0,0,
497.265,-167.856,-2.77556,0.000458149,0,0,
497.265,-167.856,-2.77556,0.000458149,0,0,
498.049,-167.541,-2.80719,0.000586052,0,0,
498.049,-167.541,-2.80719,0.000586052,0,0,
497.231,-167.766,-2.77666,0.000458149,0,0,
497.231,-167.766,-2.77666,0.000458149,0,0,
497.88,-167.909,-2.79694,0.000586052,0,0,
497.88,-167.909,-2.79694,0.000586052,0,0,
498.077,-167.508,-2.79845,0.00036374,0,0,
498.077,-167.508,-2.79845,0.00036374,0,0,
497.489,-167.342,-2.79716,0.00036374,0,0,
497.489,-167.342,-2.79716,0.00036374,0,0,
497.615,-167.437,-2.80403,-4.23083e-05,0,0,
497.615,-167.437,-2.80403,-4.23083e-05,0,0,
497.534,-166.76,-2.78573,-0.000266416,0,0,
497.534,-166.76,-2.78573,-0.000266416,0,0,
497.594,-167.363,-2.80432,0.00036374,0,0,
497.594,-167.363,-2.80432,0.00036374,0,0,
497.607,-166.563,-2.78579,-0.000266416,0,0,
497.607,-166.563,-2.78579,-0.000266416,0,0,
497.631,-167.414,-2.80706,0.000586052,0,0,
497.631,-167.414,-2.80706,0.000586052,0,0,
497.499,-167.158,-2.76526,-0.000361516,0,0,
497.499,-167.158,-2.76526,-0.000361516,0,0,
498.407,-167.875,-2.804,0.000316752,0,0,
498.407,-167.875,-2.804,0.000316752,0,0,
497.419,-167.349,-2.7982,0.00036374,0,0,
497.419,-167.349,-2.7982,0.00036374,0,0,
497.675,-167.073,-2.80216,-4.23083e-05,0,0,
497.675,-167.073,-2.80216,-4.23083e-05,0,0,
497.613,-167.414,-2.80951,0.00036374,0,0,
497.613,-167.414,-2.80951,0.00036374,0,0,
497.749,-167.069,-2.77043,-0.000361516,0,0,
497.749,-167.069,-2.77043,-0.000361516,0,0,
497.712,-167.692,-2.80197,0.000586052,0,0,
497.712,-167.692,-2.80197,0.000586052,0,0,
497.909,-167.292,-2.80349,0.00036374,0,0,
497.909,-167.292,-2.80349,0.00036374,0,0,
497.438,-167.621,-2.76432,0.000524663,0,0,
497.438,-167.621,-2.76432,0.000524663,0,0,
497.705,-167.907,-2.79591,0.000586052,0,0,
497.705,-167.907,-2.79591,0.000586052,0,0,
497.996,-167.383,-2.79718,-4.23083e-05,0,0,
497.996,-167.383,-2.79718,-4.23083e-05,0,0,
498.063,-167.353,-2.80161,0.00036374,0,0,
498.063,-167.353,-2.80161,0.00036374,0,0,
496.824,-167.509,-2.78984,0.000458149,0,0,
496.824,-167.509,-2.78984,0.000458149,0,0,
497.508,-167.405,-2.80743,0.00036374,0,0,
497.508,-167.405,-2.80743,0.00036374,0,0,
497.582,-166.832,-2.77862,-0.000361516,0,0,
497.582,-166.832,-2.77862,-0.000361516,0,0,
497.981,-167.568,-2.81199,0.000316752,0,0,
497.981,-167.568,-2.81199,0.000316752,0,0,
497.413,-167.2,-2.76837,-0.000361516,0,0,
497.413,-167.2,-2.76837,-0.000361516,0,0,
498.321,-167.917,-2.8071,0.000316752,0,0,
498.321,-167.917,-2.8071,0.000316752,0,0,
497.934,-166.757,-2.78407,-0.000266416,0,0,
497.934,-166.757,-2.78407,-0.000266416,0,0,
497.958,-167.608,-2.80534,0.000586052,0,0,
497.958,-167.608,-2.80534,0.000586052,0,0,
497.14,-167.832,-2.77481,0.000458149,0,0,
497.14,-167.832,-2.77481,0.000458149,0,0,
497.924,-167.517,-2.80644,0.000586052,0,0,
497.924,-167.517,-2.80644,0.000586052,0,0,
497.488,-167.599,-2.7646,0.000524663,0,0,
497.488,-167.599,-2.7646,0.000524663,0,0,
497.755,-167.885,-2.79619,0.000586052,0,0,
497.755,-167.885,-2.79619,0.000586052,0,0,
498.045,-167.361,-2.79746,-4.23083e-05,0,0,
498.045,-167.361,-2.79746,-4.23083e-05,0,0,
497.984,-167.702,-2.80481,0.00036374,0,0,
497.984,-167.702,-2.80481,0.00036374,0,0,
497.997,-166.902,-2.78627,-0.000266416,0,0,
497.997,-166.902,-2.78627,-0.000266416,0,0,
497.441,-167.58,-2.79171,0.00036374,0,0,
497.441,-167.58,-2.79171,0.00036374,0,0,
497.696,-167.303,-2.79566,-4.23083e-05,0,0,
497.696,-167.303,-2.79566,-4.23083e-05,0,0,
497.729,-167.521,-2.80277,-4.23083e-05,0,0,
497.729,-167.521,-2.80277,-4.23083e-05,0,0,
497.647,-166.845,-2.78447,-0.000266416,0,0,
497.647,-166.845,-2.78447,-0.000266416,0,0,
497.708,-167.448,-2.80307,0.00036374,0,0,
497.708,-167.448,-2.80307,0.00036374,0,0,
497.842,-166.909,-2.79577,-0.000266416,0,0,
497.842,-166.909,-2.79577,-0.000266416,0,0,
497.398,-167.624,-2.7681,0.000524663,0,0,
497.398,-167.624,-2.7681,0.000524663,0,0,
497.7,-167.662,-2.797,0.00036374,0,0,
497.7,-167.662,-2.797,0.00036374,0,0,
497.956,-167.386,-2.80096,-4.23083e-05,0,0,
497.956,-167.386,-2.80096,-4.23083e-05,0,0,
497.996,-166.971,-2.7939,-0.000266416,0,0,
497.996,-166.971,-2.7939,-0.000266416,0,0,
497.552,-167.686,-2.76622,0.000524663,0,0,
497.552,-167.686,-2.76622,0.000524663,0,0,
497.854,-167.724,-2.79513,0.00036374,0,0,
497.854,-167.724,-2.79513,0.00036374,0,0,
498.11,-167.448,-2.79909,-4.23083e-05,0,0,
498.11,-167.448,-2.79909,-4.23083e-05,0,0,
497.4,-167.02,-2.78655,-0.000266416,0,0,
497.4,-167.02,-2.78655,-0.000266416,0,0,
497.683,-167.129,-2.80198,-4.23083e-05,0,0,
497.683,-167.129,-2.80198,-4.23083e-05,0,0,
497.622,-167.47,-2.80933,0.00036374,0,0,
497.622,-167.47,-2.80933,0.00036374,0,0,
497.758,-167.125,-2.77025,-0.000361516,0,0,
497.758,-167.125,-2.77025,-0.000361516,0,0,
497.721,-167.748,-2.8018,0.000586052,0,0,
497.721,-167.748,-2.8018,0.000586052,0,0,
497.918,-167.347,-2.80331,0.00036374,0,0,
497.918,-167.347,-2.80331,0.00036374,0,0,
497.689,-167.112,-2.77446,-0.000266416,0,0,
497.689,-167.112,-2.77446,-0.000266416,0,0,
497.848,-167.504,-2.80709,0.000586052,0,0,
497.848,-167.504,-2.80709,0.000586052,0,0,
497.412,-167.586,-2.76525,0.000524663,0,0,
497.412,-167.586,-2.76525,0.000524663,0,0,
497.679,-167.872,-2.79684,0.000586052,0,0,
497.679,-167.872,-2.79684,0.000586052,0,0,
497.97,-167.348,-2.79811,-4.23083e-05,0,0,
497.97,-167.348,-2.79811,-4.23083e-05,0,0,
498.038,-167.318,-2.80254,0.00036374,0,0,
498.038,-167.318,-2.80254,0.00036374,0,0,
496.802,-167.933,-2.78601,0.000458149,0,0,
496.802,-167.933,-2.78601,0.000458149,0,0,
497.709,-167.335,-2.80045,-4.23083e-05,0,0,
497.709,-167.335,-2.80045,-4.23083e-05,0,0,
497.871,-167.182,-2.80464,-4.23083e-05,0,0,
497.871,-167.182,-2.80464,-4.23083e-05,0,0,
497.306,-167.634,-2.76571,0.000524663,0,0,
497.306,-167.634,-2.76571,0.000524663,0,0,
497.702,-167.549,-2.79438,-4.23083e-05,0,0,
497.702,-167.549,-2.79438,-4.23083e-05,0,0,
497.863,-167.396,-2.79858,-4.23083e-05,0,0,
497.863,-167.396,-2.79858,-4.23083e-05,0,0,
497.931,-167.367,-2.80301,0.00036374,0,0,
497.931,-167.367,-2.80301,0.00036374,0,0,
497.702,-167.131,-2.77416,-0.000266416,0,0,
497.702,-167.131,-2.77416,-0.000266416,0,0,
497.861,-167.524,-2.80679,0.000586052,0,0,
497.861,-167.524,-2.80679,0.000586052,0,0,
497.426,-167.605,-2.76495,0.000524663,0,0,
497.426,-167.605,-2.76495,0.000524663,0,0,
497.692,-167.891,-2.79653,0.000586052,0,0,
497.692,-167.891,-2.79653,0.000586052,0,0,
497.983,-167.368,-2.79781,-4.23083e-05,0,0,
497.983,-167.368,-2.79781,-4.23083e-05,0,0,
497.922,-167.709,-2.80516,0.00036374,0,0,
497.922,-167.709,-2.80516,0.00036374,0,0,
497.934,-166.909,-2.78662,-0.000266416,0,0,
497.934,-166.909,-2.78662,-0.000266416,0,0,
497.378,-167.586,-2.79205,0.00036374,0,0,
497.378,-167.586,-2.79205,0.00036374,0,0,
497.634,-167.31,-2.79601,-4.23083e-05,0,0,
497.634,-167.31,-2.79601,-4.23083e-05,0,0,
497.795,-167.157,-2.8002,-4.23083e-05,0,0,
497.795,-167.157,-2.8002,-4.23083e-05,0,0,
497.734,-167.498,-2.80755,0.00036374,0,0,
497.734,-167.498,-2.80755,0.00036374,0,0,
497.566,-167.49,-2.76843,-0.000361516,0,0,
497.566,-167.49,-2.76843,-0.000361516,0,0,
497.788,-167.372,-2.79414,-4.23083e-05,0,0,
497.788,-167.372,-2.79414,-4.23083e-05,0,0,
497.726,-167.713,-2.80149,0.00036374,0,0,
497.726,-167.713,-2.80149,0.00036374,0,0,
497.739,-166.913,-2.78295,-0.000266416,0,0,
497.739,-166.913,-2.78295,-0.000266416,0,0,
497.799,-167.516,-2.80154,0.00036374,0,0,
497.799,-167.516,-2.80154,0.00036374,0,0,
497.933,-166.978,-2.79425,-0.000266416,0,0,
497.933,-166.978,-2.79425,-0.000266416,0,0,
497.49,-167.692,-2.76657,0.000524663,0,0,
497.49,-167.692,-2.76657,0.000524663,0,0,
497.792,-167.731,-2.79548,0.00036374,0,0,
497.792,-167.731,-2.79548,0.00036374,0,0,
498.047,-167.454,-2.79943,-4.23083e-05,0,0,
498.047,-167.454,-2.79943,-4.23083e-05,0,0,
497.338,-167.026,-2.78689,-0.000266416,0,0,
497.338,-167.026,-2.78689,-0.000266416,0,0,
497.621,-167.135,-2.80233,-4.23083e-05,0,0,
497.621,-167.135,-2.80233,-4.23083e-05,0,0,
497.56,-167.477,-2.80968,0.00036374,0,0,
497.56,-167.477,-2.80968,0.00036374,0,0,
497.695,-167.131,-2.7706,-0.000361516,0,0,
497.695,-167.131,-2.7706,-0.000361516,0,0,
497.658,-167.754,-2.80215,0.000586052,0,0,
497.658,-167.754,-2.80215,0.000586052,0,0,
497.856,-167.354,-2.80366,0.00036374,0,0,
497.856,-167.354,-2.80366,0.00036374,0,0,
497.626,-167.118,-2.77481,-0.000266416,0,0,
497.626,-167.118,-2.77481,-0.000266416,0,0,
497.651,-167.969,-2.79608,0.000586052,0,0,
497.651,-167.969,-2.79608,0.000586052,0,0,
497.942,-167.445,-2.79736,-4.23083e-05,0,0,
497.942,-167.445,-2.79736,-4.23083e-05,0,0,
498.01,-167.416,-2.80179,0.00036374,0,0,
498.01,-167.416,-2.80179,0.00036374,0,0,
496.77,-167.572,-2.79001,0.000458149,0,0,
496.77,-167.572,-2.79001,0.000458149,0,0,
497.454,-167.467,-2.80761,0.00036374,0,0,
497.454,-167.467,-2.80761,0.00036374,0,0,
497.528,-166.895,-2.7788,-0.000361516,0,0,
497.528,-166.895,-2.7788,-0.000361516,0,0,
497.527,-167.27,-2.80766,0.00036374,0,0,
497.527,-167.27,-2.80766,0.00036374,0,0,
497.359,-167.262,-2.76854,-0.000361516,0,0,
497.359,-167.262,-2.76854,-0.000361516,0,0,
497.887,-167.627,-2.79899,0.000316752,0,0,
497.887,-167.627,-2.79899,0.000316752,0,0,
497.52,-167.485,-2.8016,0.00036374,0,0,
497.52,-167.485,-2.8016,0.00036374,0,0,
497.654,-166.947,-2.79431,-0.000266416,0,0,
497.654,-166.947,-2.79431,-0.000266416,0,0,
497.513,-167.324,-2.76667,-0.000361516,0,0,
497.513,-167.324,-2.76667,-0.000361516,0,0,
497.606,-167.576,-2.7953,-4.23083e-05,0,0,
497.606,-167.576,-2.7953,-4.23083e-05,0,0,
497.768,-167.423,-2.79949,-4.23083e-05,0,0,
497.768,-167.423,-2.79949,-4.23083e-05,0,0,
497.836,-167.394,-2.80392,0.00036374,0,0,
497.836,-167.394,-2.80392,0.00036374,0,0,
497.606,-167.158,-2.77507,-0.000266416,0,0,
497.606,-167.158,-2.77507,-0.000266416,0,0,
497.801,-167.303,-2.80502,0.00036374,0,0,
497.801,-167.303,-2.80502,0.00036374,0,0,
497.33,-167.632,-2.76586,0.000524663,0,0,
497.33,-167.632,-2.76586,0.000524663,0,0,
497.596,-167.918,-2.79745,0.000586052,0,0,
497.596,-167.918,-2.79745,0.000586052,0,0,
497.887,-167.395,-2.79872,-4.23083e-05,0,0,
497.887,-167.395,-2.79872,-4.23083e-05,0,0,
497.955,-167.365,-2.80315,0.00036374,0,0,
497.955,-167.365,-2.80315,0.00036374,0,0,
497.102,-167.837,-2.7753,0.000458149,0,0,
497.102,-167.837,-2.7753,0.000458149,0,0,
497.751,-167.98,-2.79557,0.000586052,0,0,
497.751,-167.98,-2.79557,0.000586052,0,0,
498.041,-167.456,-2.79685,-4.23083e-05,0,0,
498.041,-167.456,-2.79685,-4.23083e-05,0,0,
497.36,-167.414,-2.7958,0.00036374,0,0,
497.36,-167.414,-2.7958,0.00036374,0,0,
497.615,-167.137,-2.79975,-4.23083e-05,0,0,
497.615,-167.137,-2.79975,-4.23083e-05,0,0,
497.554,-167.478,-2.8071,0.00036374,0,0,
497.554,-167.478,-2.8071,0.00036374,0,0,
497.628,-166.906,-2.77829,-0.000361516,0,0,
497.628,-166.906,-2.77829,-0.000361516,0,0,
497.591,-167.529,-2.80983,0.000586052,0,0,
497.591,-167.529,-2.80983,0.000586052,0,0,
497.459,-167.273,-2.76803,-0.000361516,0,0,
497.459,-167.273,-2.76803,-0.000361516,0,0,
497.858,-168.009,-2.8014,0.000316752,0,0,
497.858,-168.009,-2.8014,0.000316752,0,0,
497.713,-167.373,-2.80085,-4.23083e-05,0,0,
497.713,-167.373,-2.80085,-4.23083e-05,0,0,
497.753,-166.958,-2.7938,-0.000266416,0,0,
497.753,-166.958,-2.7938,-0.000266416,0,0,
497.31,-167.672,-2.76612,0.000524663,0,0,
497.31,-167.672,-2.76612,0.000524663,0,0,
497.612,-167.711,-2.79503,0.00036374,0,0,
497.612,-167.711,-2.79503,0.00036374,0,0,
497.867,-167.434,-2.79898,-4.23083e-05,0,0,
497.867,-167.434,-2.79898,-4.23083e-05,0,0,
497.935,-167.405,-2.80341,0.00036374,0,0,
497.935,-167.405,-2.80341,0.00036374,0,0,
497.082,-167.877,-2.77556,0.000458149,0,0,
